InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Date,Year,Month,Day,DayOfWeek,Hour,IsWeekend,TotalSales,InvoiceNo_encoded,StockCode_encoded,Description_encoded,CustomerID_encoded,Country_encoded,Date_encoded
562553,23242,TREASURE TIN BUFFALO BILL ,1,2011-08-05 16:34:00,4.13,Unknown,United Kingdom,2011-08-05,2011,8,5,4,16,0,4.13,2326,1301,1689,1705,27,197
562537,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-08-05 15:02:00,1.25,12517.0,Germany,2011-08-05,2011,8,5,4,15,0,15.0,2323,1316,1455,53,10,197
562553,22585,PACK OF 6 BIRDY GIFT TAGS,1,2011-08-05 16:34:00,2.46,Unknown,United Kingdom,2011-08-05,2011,8,5,4,16,0,2.46,2326,862,1060,1705,27,197
562534,22992,REVOLVER WOODEN RULER ,12,2011-08-05 14:49:00,1.95,14031.0,United Kingdom,2011-08-05,2011,8,5,4,14,0,23.4,2322,1143,1340,486,27,197
562540,21499,BLUE POLKADOT WRAP,25,2011-08-05 15:38:00,0.42,17400.0,United Kingdom,2011-08-05,2011,8,5,4,15,0,10.5,2324,297,207,1465,27,197
562553,22090,PAPER BUNTING RETROSPOT,3,2011-08-05 16:34:00,5.79,Unknown,United Kingdom,2011-08-05,2011,8,5,4,16,0,17.37,2326,544,1088,1705,27,197
562576,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-08-07 13:08:00,1.25,15518.0,United Kingdom,2011-08-07,2011,8,7,6,13,1,2.5,2333,1144,1475,926,27,198
562569,23297,SET 40 HEART SHAPE PETIT FOUR CASES,6,2011-08-07 12:05:00,1.65,17323.0,United Kingdom,2011-08-07,2011,8,7,6,12,1,9.899999999999999,2329,1338,1417,1439,27,198
562587,15036,ASSORTED COLOURS SILK FAN,12,2011-08-07 14:34:00,0.83,15640.0,United Kingdom,2011-08-07,2011,8,7,6,14,1,9.959999999999999,2336,6,111,960,27,198
562570,22988,SOLDIERS EGG CUP ,12,2011-08-07 12:10:00,1.25,14079.0,United Kingdom,2011-08-07,2011,8,7,6,12,1,15.0,2330,1139,1598,505,27,198
562593,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2011-08-07 15:43:00,1.65,16549.0,United Kingdom,2011-08-07,2011,8,7,6,15,1,3.3,2338,1279,921,1220,27,198
562569,20724,RED RETROSPOT CHARLOTTE BAG,6,2011-08-07 12:05:00,0.85,17323.0,United Kingdom,2011-08-07,2011,8,7,6,12,1,5.1,2329,70,1280,1439,27,198
562581,23313,VINTAGE CHRISTMAS BUNTING,3,2011-08-07 13:43:00,4.95,15860.0,United Kingdom,2011-08-07,2011,8,7,6,13,1,14.850000000000001,2335,1350,1724,1028,27,198
562593,23209,LUNCH BAG VINTAGE DOILY ,2,2011-08-07 15:43:00,1.65,16549.0,United Kingdom,2011-08-07,2011,8,7,6,15,1,3.3,2338,1280,920,1220,27,198
562587,22047,EMPIRE GIFT WRAP,25,2011-08-07 14:34:00,0.42,15640.0,United Kingdom,2011-08-07,2011,8,7,6,14,1,10.5,2336,519,526,960,27,198
562587,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-07 14:34:00,0.55,15640.0,United Kingdom,2011-08-07,2011,8,7,6,14,1,13.200000000000001,2336,202,1071,960,27,198
562563,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-08-07 10:24:00,1.45,13450.0,United Kingdom,2011-08-07,2011,8,7,6,10,1,17.4,2328,578,568,327,27,198
562572,85130D,BEADED CRYSTAL HEART PINK LARGE,24,2011-08-07 12:21:00,0.79,17298.0,United Kingdom,2011-08-07,2011,8,7,6,12,1,18.96,2331,1760,150,1435,27,198
562592,16218,CARTOON  PENCIL SHARPENERS,80,2011-08-07 15:43:00,0.20960000000000006,13418.0,United Kingdom,2011-08-07,2011,8,7,6,15,1,4.8,2337,23,282,320,27,198
562569,23295,SET OF 12 MINI LOAF BAKING CASES,3,2011-08-07 12:05:00,0.83,17323.0,United Kingdom,2011-08-07,2011,8,7,6,12,1,2.4899999999999998,2329,1336,1427,1439,27,198
562579,23133,LARGE IVORY HEART WALL ORGANISER,8,2011-08-07 13:30:00,7.05,16950.0,United Kingdom,2011-08-07,2011,8,7,6,13,1,56.4,2334,1220,872,1342,27,198
562574,85099B,JUMBO BAG RED RETROSPOT,3,2011-08-07 12:42:00,2.08,14903.0,United Kingdom,2011-08-07,2011,8,7,6,12,1,6.24,2332,1751,832,755,27,198
562711,23029,DRAWER KNOB CRACKLE GLAZE GREEN,2,2011-08-08 14:53:00,1.65,16788.0,United Kingdom,2011-08-08,2011,8,8,0,14,0,3.3,2343,1165,489,1297,27,199
562611,22991,GIRAFFE WOODEN RULER,12,2011-08-08 11:58:00,1.95,17716.0,United Kingdom,2011-08-08,2011,8,8,0,11,0,23.4,2340,1142,656,1556,27,199
562608,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-08-08 11:45:00,0.42,15502.0,United Kingdom,2011-08-08,2011,8,8,0,11,0,10.08,2339,1149,1677,920,27,199
562688,22037,ROBOT BIRTHDAY CARD,12,2011-08-08 13:53:00,0.42,13869.0,United Kingdom,2011-08-08,2011,8,8,0,13,0,5.04,2342,515,1352,445,27,199
562619,23198,PANTRY MAGNETIC  SHOPPING LIST,1,2011-08-08 12:34:00,1.45,15311.0,United Kingdom,2011-08-08,2011,8,8,0,12,0,1.45,2341,1269,1084,873,27,199
562715,84876D,BLUE HEART COMPACT MIRROR,1,2011-08-08 15:34:00,7.46,Unknown,United Kingdom,2011-08-08,2011,8,8,0,15,0,7.46,2344,1677,194,1705,27,199
562619,22670,FRENCH WC SIGN BLUE METAL,5,2011-08-08 12:34:00,1.25,15311.0,United Kingdom,2011-08-08,2011,8,8,0,12,0,6.25,2341,922,628,873,27,199
562717,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2011-08-08 15:42:00,2.92,Unknown,United Kingdom,2011-08-08,2011,8,8,0,15,0,5.84,2345,1707,1500,1705,27,199
562608,22847,BREAD BIN DINER STYLE IVORY,1,2011-08-08 11:45:00,16.95,15502.0,United Kingdom,2011-08-08,2011,8,8,0,11,0,16.95,2339,1046,232,920,27,199
562722,35924,HANGING FAIRY CAKE DECORATION,72,2011-08-08 16:43:00,1.69,13798.0,United Kingdom,2011-08-08,2011,8,8,0,16,0,121.67999999999999,2346,1477,733,427,27,199
562611,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-08-08 11:58:00,0.83,17716.0,United Kingdom,2011-08-08,2011,8,8,0,11,0,19.919999999999998,2340,1256,1660,1556,27,199
562711,23035,DRAWER KNOB CERAMIC IVORY,2,2011-08-08 14:53:00,1.45,16788.0,United Kingdom,2011-08-08,2011,8,8,0,14,0,2.9,2343,1168,487,1297,27,199
562688,22302,COFFEE MUG PEARS  DESIGN,6,2011-08-08 13:53:00,2.55,13869.0,United Kingdom,2011-08-08,2011,8,8,0,13,0,15.299999999999999,2342,672,389,445,27,199
562715,85212,MINI PAINTED GARDEN DECORATION ,1,2011-08-08 15:34:00,1.63,Unknown,United Kingdom,2011-08-08,2011,8,8,0,15,0,1.63,2344,1796,972,1705,27,199
562722,48185,DOORMAT FAIRY CAKE,10,2011-08-08 16:43:00,6.75,13798.0,United Kingdom,2011-08-08,2011,8,8,0,16,0,67.5,2346,1536,462,427,27,199
562715,47566,PARTY BUNTING,3,2011-08-08 15:34:00,10.79,Unknown,United Kingdom,2011-08-08,2011,8,8,0,15,0,32.37,2344,1515,1106,1705,27,199
562772,22090,PAPER BUNTING RETROSPOT,10,2011-08-09 12:07:00,2.95,13097.0,United Kingdom,2011-08-09,2011,8,9,1,12,0,29.5,2349,544,1088,225,27,200
562733,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,2011-08-09 10:20:00,1.69,14626.0,United Kingdom,2011-08-09,2011,8,9,1,10,0,20.28,2347,253,974,677,27,200
562843,22379,RECYCLING BAG RETROSPOT ,1,2011-08-09 17:37:00,4.13,Unknown,United Kingdom,2011-08-09,2011,8,9,1,17,0,4.13,2356,720,1252,1705,27,200
562843,84616,SILVER ROCCOCO CHANDELIER,1,2011-08-09 17:37:00,21.95,Unknown,United Kingdom,2011-08-09,2011,8,9,1,17,0,58.29,2356,1647,1554,1705,27,200
562784,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-08-09 13:22:00,8.95,16791.0,United Kingdom,2011-08-09,2011,8,9,1,13,0,17.9,2353,1577,1799,1299,27,200
562843,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-08-09 17:37:00,1.25,Unknown,United Kingdom,2011-08-09,2011,8,9,1,17,0,2.5,2356,492,1069,1705,27,200
562840,23200,JUMBO BAG PEARS,10,2011-08-09 16:27:00,2.08,14527.0,United Kingdom,2011-08-09,2011,8,9,1,16,0,20.8,2355,1271,829,647,27,200
562772,23177,TREASURE ISLAND BOOK BOX,2,2011-08-09 12:07:00,2.25,13097.0,United Kingdom,2011-08-09,2011,8,9,1,12,0,4.5,2349,1252,1688,225,27,200
562767,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-08-09 10:47:00,0.85,13769.0,United Kingdom,2011-08-09,2011,8,9,1,10,0,10.2,2348,1690,996,421,27,200
562774,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-08-09 12:20:00,4.95,13500.0,United Kingdom,2011-08-09,2011,8,9,1,12,0,14.850000000000001,2350,556,347,346,27,200
562843,21993,FLORAL FOLK STATIONERY SET,5,2011-08-09 17:37:00,2.46,Unknown,United Kingdom,2011-08-09,2011,8,9,1,17,0,12.3,2356,505,593,1705,27,200
562733,22408,MONEY BOX CONFECTIONERY DESIGN,12,2011-08-09 10:20:00,1.25,14626.0,United Kingdom,2011-08-09,2011,8,9,1,10,0,15.0,2347,735,987,677,27,200
562779,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2011-08-09 12:58:00,0.85,17841.0,United Kingdom,2011-08-09,2011,8,9,1,12,0,0.85,2351,986,1586,1599,27,200
562783,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-08-09 13:22:00,0.20960000000000006,13018.0,United Kingdom,2011-08-09,2011,8,9,1,13,0,6.84,2352,876,1127,207,27,200
562843,20982,12 PENCILS TALL TUBE SKULLS,1,2011-08-09 17:37:00,1.63,Unknown,United Kingdom,2011-08-09,2011,8,9,1,17,0,1.63,2356,115,13,1705,27,200
562807,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-08-09 14:57:00,1.25,16053.0,United Kingdom,2011-08-09,2011,8,9,1,14,0,15.0,2354,1322,1448,1089,27,200
562912,48173C,DOORMAT BLACK FLOCK ,1,2011-08-10 13:15:00,7.95,15311.0,United Kingdom,2011-08-10,2011,8,10,2,13,0,7.95,2362,1534,460,873,27,201
562846,22561,WOODEN SCHOOL COLOURING SET,1,2011-08-10 09:29:00,3.29,Unknown,United Kingdom,2011-08-10,2011,8,10,2,9,0,3.29,2357,841,1814,1705,27,201
562933,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-08-10 16:51:00,2.46,Unknown,United Kingdom,2011-08-10,2011,8,10,2,16,0,2.46,2366,210,1616,1705,27,201
562928,22537,MAGIC DRAWING SLATE DINOSAUR,3,2011-08-10 15:29:00,0.42,15494.0,United Kingdom,2011-08-10,2011,8,10,2,15,0,1.26,2365,823,929,918,27,201
562878,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-10 10:45:00,2.95,16241.0,United Kingdom,2011-08-10,2011,8,10,2,10,0,5.9,2360,1757,1774,1142,27,201
562917,22197,POPCORN HOLDER,100,2011-08-10 13:43:00,0.72,17949.0,United Kingdom,2011-08-10,2011,8,10,2,13,0,179.0,2363,612,1215,1623,27,201
562893,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-08-10 12:25:00,3.75,17442.0,United Kingdom,2011-08-10,2011,8,10,2,12,0,15.0,2361,1309,1742,1476,27,201
C562921,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-08-10 14:17:00,3.75,13767.0,United Kingdom,2011-08-10,2011,8,10,2,14,0,-3.75,3691,961,85,420,27,201
562852,22381,TOY TIDY PINK POLKADOT,10,2011-08-10 10:12:00,2.1,13050.0,United Kingdom,2011-08-10,2011,8,10,2,10,0,21.0,2358,722,1667,214,27,201
562853,23233,WRAP POPPIES  DESIGN,25,2011-08-10 10:15:00,0.42,13919.0,Denmark,2011-08-10,2011,8,10,2,10,0,10.5,2359,1293,1839,461,5,201
562893,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-08-10 12:25:00,0.85,17442.0,United Kingdom,2011-08-10,2011,8,10,2,12,0,10.2,2361,1079,1057,1476,27,201
562922,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-08-10 14:26:00,2.1,12594.0,Italy,2011-08-10,2011,8,10,2,14,0,25.200000000000003,2364,1614,1440,82,15,201
562934,21242,RED RETROSPOT PLATE ,1,2011-08-10 16:56:00,3.29,Unknown,United Kingdom,2011-08-10,2011,8,10,2,16,0,3.29,2367,214,1289,1705,27,201
562934,23051,RECYCLED ACAPULCO MAT BLUE,1,2011-08-10 16:56:00,16.63,Unknown,United Kingdom,2011-08-10,2011,8,10,2,16,0,16.63,2367,1176,1246,1705,27,201
562934,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-08-10 16:56:00,2.46,Unknown,United Kingdom,2011-08-10,2011,8,10,2,16,0,4.92,2367,210,1616,1705,27,201
562846,22112,CHOCOLATE HOT WATER BOTTLE,5,2011-08-10 09:29:00,12.46,Unknown,United Kingdom,2011-08-10,2011,8,10,2,9,0,62.300000000000004,2357,556,347,1705,27,201
562963,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-08-11 10:29:00,0.95,13203.0,United Kingdom,2011-08-11,2011,8,11,3,10,0,11.399999999999999,2370,1223,1858,259,27,202
563093,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3,2011-08-11 17:28:00,3.29,Unknown,United Kingdom,2011-08-11,2011,8,11,3,17,0,9.870000000000001,2380,792,1005,1705,27,202
563020,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20,2011-08-11 12:58:00,2.08,12428.0,Finland,2011-08-11,2011,8,11,3,12,0,41.6,2375,473,833,27,8,202
563020,POST,POSTAGE,3,2011-08-11 12:58:00,21.95,12428.0,Finland,2011-08-11,2011,8,11,3,12,0,120.0,2375,1856,1223,27,8,202
563013,20725,LUNCH BAG RED RETROSPOT,10,2011-08-11 12:01:00,1.65,12993.0,United Kingdom,2011-08-11,2011,8,11,3,12,0,16.5,2374,71,916,195,27,202
562947,22624,IVORY KITCHEN SCALES,24,2011-08-11 09:45:00,7.65,15987.0,United Kingdom,2011-08-11,2011,8,11,3,9,0,179.0,2368,888,801,1064,27,202
562955,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-08-11 10:14:00,5.79,Unknown,United Kingdom,2011-08-11,2011,8,11,3,10,0,5.79,2369,383,1266,1705,27,202
563012,23005,TRAVEL CARD WALLET I LOVE LONDON,10,2011-08-11 12:00:00,0.42,17284.0,United Kingdom,2011-08-11,2011,8,11,3,12,0,4.2,2373,1154,1676,1431,27,202
563013,20728,LUNCH BAG CARS BLUE,10,2011-08-11 12:01:00,1.65,12993.0,United Kingdom,2011-08-11,2011,8,11,3,12,0,16.5,2374,74,911,195,27,202
563076,20726,LUNCH BAG WOODLAND,100,2011-08-11 16:12:00,1.45,14646.0,Netherlands,2011-08-11,2011,8,11,3,16,0,145.0,2378,72,922,679,18,202
563030,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-08-11 14:36:00,1.65,14834.0,United Kingdom,2011-08-11,2011,8,11,3,14,0,19.799999999999997,2377,924,611,739,27,202
563021,22429,ENAMEL MEASURING JUG CREAM,3,2011-08-11 13:25:00,4.25,18077.0,United Kingdom,2011-08-11,2011,8,11,3,13,0,12.75,2376,750,533,1649,27,202
562955,21171,BATHROOM METAL SIGN ,1,2011-08-11 10:14:00,3.29,Unknown,United Kingdom,2011-08-11,2011,8,11,3,10,0,3.29,2369,184,146,1705,27,202
562999,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-08-11 11:51:00,0.85,15117.0,United Kingdom,2011-08-11,2011,8,11,3,11,0,8.5,2372,703,309,820,27,202
562980,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-08-11 11:44:00,1.25,17686.0,United Kingdom,2011-08-11,2011,8,11,3,11,0,15.0,2371,1735,1390,1547,27,202
563092,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-08-11 17:14:00,3.75,13307.0,United Kingdom,2011-08-11,2011,8,11,3,17,0,15.0,2379,1361,1420,290,27,202
563195,84946,ANTIQUE SILVER T-LIGHT GLASS,8,2011-08-12 16:36:00,2.46,Unknown,United Kingdom,2011-08-12,2011,8,12,4,16,0,19.68,2390,1691,99,1705,27,203
563193,23203,JUMBO BAG VINTAGE DOILY ,1,2011-08-12 16:30:00,4.13,Unknown,United Kingdom,2011-08-12,2011,8,12,4,16,0,4.13,2388,1274,839,1705,27,203
563099,22507,MEMO BOARD RETROSPOT  DESIGN,8,2011-08-12 09:37:00,4.95,15689.0,United Kingdom,2011-08-12,2011,8,12,4,9,0,39.6,2381,805,946,975,27,203
563193,21311,SET/4 BIRD MIRROR MAGNETS ,1,2011-08-12 16:30:00,3.29,Unknown,United Kingdom,2011-08-12,2011,8,12,4,16,0,3.29,2388,235,1518,1705,27,203
563195,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-08-12 16:36:00,1.25,Unknown,United Kingdom,2011-08-12,2011,8,12,4,16,0,1.25,2390,740,1070,1705,27,203
563193,23206,LUNCH BAG APPLE DESIGN,1,2011-08-12 16:30:00,4.13,Unknown,United Kingdom,2011-08-12,2011,8,12,4,16,0,4.13,2388,1277,910,1705,27,203
563167,21794,CLASSIC FRENCH STYLE BASKET NATURAL,8,2011-08-12 12:37:00,3.95,14696.0,United Kingdom,2011-08-12,2011,8,12,4,12,0,31.6,2385,410,379,695,27,203
563195,22713,CARD I LOVE LONDON ,1,2011-08-12 16:36:00,0.83,Unknown,United Kingdom,2011-08-12,2011,8,12,4,16,0,0.83,2390,950,276,1705,27,203
563100,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-08-12 09:57:00,1.45,12381.0,Norway,2011-08-12,2011,8,12,4,9,0,17.4,2382,1269,1084,11,19,203
A563187,B,Adjust bad debt,1,2011-08-12 14:52:00,0.20960000000000006,Unknown,United Kingdom,2011-08-12,2011,8,12,4,14,0,-7.960999999999998,3622,1850,126,1705,27,203
563176,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2011-08-12 14:02:00,1.25,17293.0,United Kingdom,2011-08-12,2011,8,12,4,14,0,15.0,2386,1692,100,1434,27,203
563195,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-08-12 16:36:00,21.95,Unknown,United Kingdom,2011-08-12,2011,8,12,4,16,0,24.96,2390,244,381,1705,27,203
563155,21240,BLUE POLKADOT CUP,5,2011-08-12 11:48:00,0.85,13069.0,United Kingdom,2011-08-12,2011,8,12,4,11,0,4.25,2384,213,203,215,27,203
563194,23322,LARGE WHITE HEART OF WICKER,2,2011-08-12 16:36:00,2.95,17858.0,United Kingdom,2011-08-12,2011,8,12,4,16,0,5.9,2389,1357,879,1602,27,203
563191,23130,MISTLETOE HEART WREATH GREEN,8,2011-08-12 16:07:00,4.15,16678.0,United Kingdom,2011-08-12,2011,8,12,4,16,0,33.2,2387,1218,983,1255,27,203
563137,22192,BLUE DINER WALL CLOCK,1,2011-08-12 11:22:00,8.5,14534.0,United Kingdom,2011-08-12,2011,8,12,4,11,0,8.5,2383,608,188,652,27,203
563208,22733,3D TRADITIONAL CHRISTMAS STICKERS,18,2011-08-14 12:12:00,1.25,14040.0,United Kingdom,2011-08-14,2011,8,14,6,12,1,22.5,2394,966,44,491,27,204
563216,21683,MEDIUM MEDINA STAMPED METAL BOWL ,2,2011-08-14 13:14:00,2.95,17841.0,United Kingdom,2011-08-14,2011,8,14,6,13,1,5.9,2400,363,944,1599,27,204
563200,22798,ANTIQUE GLASS DRESSING TABLE POT,1,2011-08-14 10:49:00,2.95,13838.0,United Kingdom,2011-08-14,2011,8,14,6,10,1,2.95,2391,1015,96,437,27,204
563211,48129,DOORMAT TOPIARY,2,2011-08-14 12:33:00,7.95,17049.0,United Kingdom,2011-08-14,2011,8,14,6,12,1,15.9,2397,1532,475,1361,27,204
563201,85049C,ROMANTIC PINKS RIBBONS ,1,2011-08-14 10:52:00,1.25,13838.0,United Kingdom,2011-08-14,2011,8,14,6,10,1,1.25,2392,1734,1358,437,27,204
563214,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2011-08-14 12:56:00,1.65,16370.0,United Kingdom,2011-08-14,2011,8,14,6,12,1,1.65,2398,689,1371,1177,27,204
563215,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-08-14 12:56:00,1.65,15683.0,United Kingdom,2011-08-14,2011,8,14,6,12,1,19.799999999999997,2399,1340,640,974,27,204
563201,84820,DANISH ROSE TRINKET TRAYS,2,2011-08-14 10:52:00,5.95,13838.0,United Kingdom,2011-08-14,2011,8,14,6,10,1,11.9,2392,1667,427,437,27,204
563230,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-08-14 15:39:00,4.15,15376.0,United Kingdom,2011-08-14,2011,8,14,6,15,1,16.6,2401,1313,330,887,27,204
563206,23200,JUMBO BAG PEARS,2,2011-08-14 12:08:00,2.08,17613.0,United Kingdom,2011-08-14,2011,8,14,6,12,1,4.16,2393,1271,829,1523,27,204
563210,23129,HEART SHAPED HOLLY WREATH,2,2011-08-14 12:27:00,4.15,16466.0,United Kingdom,2011-08-14,2011,8,14,6,12,1,8.3,2396,1217,762,1203,27,204
563201,23296,SET OF 6 TEA TIME BAKING CASES,2,2011-08-14 10:52:00,1.25,13838.0,United Kingdom,2011-08-14,2011,8,14,6,10,1,2.5,2392,1337,1495,437,27,204
563214,23322,LARGE WHITE HEART OF WICKER,4,2011-08-14 12:56:00,2.95,16370.0,United Kingdom,2011-08-14,2011,8,14,6,12,1,11.8,2398,1357,879,1177,27,204
563209,23321,SMALL WHITE HEART OF WICKER,6,2011-08-14 12:23:00,1.65,13527.0,United Kingdom,2011-08-14,2011,8,14,6,12,1,9.899999999999999,2395,1356,1591,352,27,204
563206,23133,LARGE IVORY HEART WALL ORGANISER,4,2011-08-14 12:08:00,8.25,17613.0,United Kingdom,2011-08-14,2011,8,14,6,12,1,33.0,2393,1220,872,1523,27,204
563209,23281,FOLDING BUTTERFLY MIRROR RED  ,3,2011-08-14 12:23:00,0.83,13527.0,United Kingdom,2011-08-14,2011,8,14,6,12,1,2.4899999999999998,2395,1324,601,352,27,204
563257,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-08-15 12:07:00,1.45,13799.0,United Kingdom,2011-08-15,2011,8,15,0,12,0,17.4,2408,904,292,428,27,205
563350,23028,DRAWER KNOB CRACKLE GLAZE BLUE,10,2011-08-15 14:10:00,1.65,14498.0,United Kingdom,2011-08-15,2011,8,15,0,14,0,16.5,2412,1164,488,636,27,205
563237,84341B,SMALL PINK MAGIC CHRISTMAS TREE,36,2011-08-15 09:57:00,0.38,14321.0,United Kingdom,2011-08-15,2011,8,15,0,9,0,13.68,2402,1612,1583,585,27,205
563355,21790,VINTAGE SNAP CARDS,12,2011-08-15 14:39:00,0.85,14156.0,EIRE,2011-08-15,2011,8,15,0,14,0,10.2,2414,408,1749,529,6,205
563256,20685,DOORMAT RED RETROSPOT,2,2011-08-15 12:07:00,7.95,18143.0,United Kingdom,2011-08-15,2011,8,15,0,12,0,15.9,2407,56,472,1668,27,205
563239,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-08-15 10:02:00,1.65,15048.0,United Kingdom,2011-08-15,2011,8,15,0,10,0,1.65,2403,723,917,797,27,205
563248,21668,RED STRIPE CERAMIC DRAWER KNOB,6,2011-08-15 11:30:00,1.25,14702.0,United Kingdom,2011-08-15,2011,8,15,0,11,0,7.5,2405,353,1306,698,27,205
563246,82484,WOOD BLACK BOARD ANT WHITE FINISH,8,2011-08-15 10:57:00,7.95,13089.0,United Kingdom,2011-08-15,2011,8,15,0,10,0,63.6,2404,1576,1798,221,27,205
563353,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,2011-08-15 14:32:00,15.95,15480.0,Malta,2011-08-15,2011,8,15,0,14,0,31.9,2413,1310,17,913,17,205
563360,21843,RED RETROSPOT CAKE STAND,1,2011-08-15 15:06:00,10.95,15023.0,United Kingdom,2011-08-15,2011,8,15,0,15,0,10.95,2415,430,1279,787,27,205
563239,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2011-08-15 10:02:00,1.25,15048.0,United Kingdom,2011-08-15,2011,8,15,0,10,0,1.25,2403,1241,943,797,27,205
563347,23087,ZINC  HEART T-LIGHT HOLDER,16,2011-08-15 13:46:00,1.25,16961.0,United Kingdom,2011-08-15,2011,8,15,0,13,0,20.0,2411,1192,1848,1345,27,205
563260,21790,VINTAGE SNAP CARDS,12,2011-08-15 12:22:00,0.85,16668.0,United Kingdom,2011-08-15,2011,8,15,0,12,0,10.2,2409,408,1749,1250,27,205
563288,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,2011-08-15 12:53:00,4.95,12656.0,France,2011-08-15,2011,8,15,0,12,0,19.8,2410,892,1137,97,9,205
563248,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,2011-08-15 11:30:00,0.85,14702.0,United Kingdom,2011-08-15,2011,8,15,0,11,0,2.55,2405,1078,1056,698,27,205
563252,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2011-08-15 11:59:00,2.55,17655.0,United Kingdom,2011-08-15,2011,8,15,0,11,0,15.299999999999999,2406,1613,1368,1535,27,205
563404,23010,CIRCUS PARADE BABY GIFT SET,2,2011-08-16 11:04:00,16.95,16303.0,United Kingdom,2011-08-16,2011,8,16,1,11,0,33.9,2420,1159,373,1152,27,206
563429,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-08-16 11:48:00,0.65,13999.0,United Kingdom,2011-08-16,2011,8,16,1,11,0,10.4,2422,1660,391,478,27,206
563439,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-08-16 13:05:00,6.63,Unknown,United Kingdom,2011-08-16,2011,8,16,1,13,0,39.78,2425,687,1374,1705,27,206
563376,23205,CHARLOTTE BAG VINTAGE ALPHABET ,5,2011-08-16 10:36:00,0.85,15752.0,United Kingdom,2011-08-16,2011,8,16,1,10,0,4.25,2417,1276,310,995,27,206
C563433,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-08-16 12:14:00,2.95,16033.0,United Kingdom,2011-08-16,2011,8,16,1,12,0,-2.95,3692,918,1242,1083,27,206
563427,17003,BROCADE RING PURSE ,6,2011-08-16 11:40:00,0.29,16470.0,United Kingdom,2011-08-16,2011,8,16,1,11,0,1.7399999999999998,2421,30,236,1205,27,206
563432,22997,TRAVEL CARD WALLET UNION JACK,6,2011-08-16 12:12:00,0.42,16713.0,United Kingdom,2011-08-16,2011,8,16,1,12,0,2.52,2423,1148,1684,1266,27,206
563436,22624,IVORY KITCHEN SCALES,2,2011-08-16 12:32:00,8.5,16131.0,United Kingdom,2011-08-16,2011,8,16,1,12,0,17.0,2424,888,801,1109,27,206
563382,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-16 10:50:00,12.75,18221.0,United Kingdom,2011-08-16,2011,8,16,1,10,0,12.75,2419,745,1315,1687,27,206
